7.431206643588843530e-01 1.393161937874155987e+00 6.928420159351942331e-01
1.199278078192465902e+00 2.363226581489545897e-01 1.735825319372825970e-01
1.110559181289834801e-01 1.275391674400252251e+00 5.623220754392495024e-01
1.398341234072953743e+00 3.932713632485405203e-02 9.987388302301727361e-01
1.665966989856273672e+00 2.942368682106920041e-01 1.642265551569992155e-01
3.498349012255812518e-01 4.482435924080103717e-01 5.471743401321352840e-01
8.878682262873671682e-01 4.333985924015651414e-01 6.155142969246514273e-01
2.630365634466143576e-01 4.040188039157531219e-01 4.021286103629466147e-01
8.656902274222010307e-01 1.141047135736229290e+00 2.356018992615526719e-01
1.028801184920632217e+00 8.661035551513027730e-01 6.010448534178394753e-02
1.230550769923796306e+00 2.291324726279823920e-01 5.439468545588802689e-02
1.915295991780780804e+00 1.432109934684429264e+00 8.140406228887377971e-01
6.377237820740668806e-01 9.865847437875344128e-02 6.774080601255816347e-01
8.855377074505523805e-01 1.472163645483000605e-01 4.845846823062208153e-01
8.966701511327306029e-02 1.349894300143295256e+00 2.290934528823017347e-01
1.347661205171209131e+00 4.764566480047250918e-01 5.186908953477183948e-01
1.091452722144398813e+00 2.978473327103893786e-01 9.754751942647431617e-01
1.563177889647599850e+00 1.395397084450141989e+00 8.564802502515139748e-01
1.208238231626339365e+00 1.404829910967998918e+00 8.400126269846981686e-02
4.097208565141606806e-01 6.113667750226874781e-02 3.235163475368948993e-01
8.124031551467094658e-01 4.011931465867152324e-01 8.217261213008614229e-01
6.761070629230322426e-01 4.352032277306909780e-01 5.284992558491623527e-01
2.847929501697791244e-01 1.196994689382405053e+00 6.563478936993197288e-02
1.971419283403801792e+00 1.157550107153798136e+00 2.222372627268769107e-01
4.144847138105638151e-02 1.236206444731082987e+00 7.322884621170342445e-01
1.475097285496908883e+00 1.166797802067635059e+00 1.031475104399592474e-01
6.907619644700387918e-01 1.601143452627098451e-01 8.466853953384716469e-01
1.240568495322326603e+00 5.100650444406596984e-01 4.125628124228866711e-02
6.320206273675464947e-01 4.760337646720357863e-01 7.226648972743252575e-01
1.279123255979103480e+00 1.364444076645719761e+00 4.579679841168667331e-01
2.375866240067346924e-01 1.048302676322551585e+00 7.463460942900029815e-01
1.100807566440503038e+00 1.161346471691172777e+00 5.023017717541663485e-01
1.059206645698464566e+00 6.262385333196976989e-01 3.557798831499570796e-02
2.180448555515692721e-01 4.598872858507482148e-02 6.115819547136261969e-01
6.317770321390157040e-01 7.665551691452774374e-01 9.096010428169376549e-01
5.065854734432940765e-01 6.294662977348332022e-01 7.335906723638943028e-01
4.532624092546778671e-01 1.257852167744743510e-01 2.843835564962679530e-01
3.416310456492457348e-01 1.396350048447710934e+00 7.690219267419459159e-01
1.283596091404800799e+00 1.304848820744469950e+00 7.682778602366087117e-01
3.680943205663357309e-01 1.313471210162674208e+00 5.544048676275338261e-01
1.614163490725201822e+00 1.325662042589204503e+00 3.342204361111210664e-01
2.292743623752784843e-01 3.371874490724053874e-01 4.021958398355290898e-01
1.619180055974254406e+00 1.273946716690394387e+00 2.188207459647847214e-02
9.878766594422468961e-01 6.251718083919067803e-01 2.171021226552885264e-01
2.604415150228739373e-01 5.110774882589483870e-01 9.536139096153924966e-01
6.358986639669100827e-01 7.535659688649438692e-01 6.965094393776479764e-01
7.428024524771166259e-01 1.473170936704476297e+00 9.538355435197972687e-01
4.863497155577571340e-01 7.247391763404344989e-01 2.981457777622384397e-01
5.724120121893219171e-01 8.479425129131436256e-02 6.120309491322742934e-01
1.017633366333865697e+00 6.160876711689965146e-02 2.794804843351939017e-01
1.819333341044044650e+00 3.565322254435710492e-01 1.444584961538245838e-01
9.814298899075281080e-01 1.488096417427787310e+00 2.654376323797756343e-01
1.298960138978962897e+00 1.164704173275850296e+00 2.034213816660401242e-01
1.462607953644454284e+00 5.987872784606493859e-01 6.314550248250638820e-01
1.270659804310082297e+00 7.974568318337282857e-01 1.036350169997070358e-01
1.677849162231270785e+00 4.676491525620223300e-01 1.842314492961578121e-01
5.918155303398357769e-02 8.839605863577163491e-01 6.691769181039476377e-01
3.590647688752663519e-02 7.539413095060826242e-01 2.222071413962139474e-01
1.290521036322662685e+00 2.631179974666202903e-01 6.964234124165827877e-01
7.699873392954550422e-01 1.389361109926467996e+00 1.391624095989848209e-01
6.785555455886017606e-01 1.907031947030278229e-01 9.477084482967699230e-01
1.727237098053221676e+00 3.992555325410884204e-01 6.763389292559771615e-01
1.607527774485148830e+00 8.443906737774476978e-01 5.475696767113324981e-01
4.647116490433315650e-01 1.349273192464280346e-01 9.009421566697312089e-01
1.812245275528646449e+00 9.298833977009497431e-01 3.621699250050129382e-01
6.578321866240097737e-01 1.115408429283869074e+00 9.081156093083754266e-01
1.761737418307378622e+00 1.187101435640577574e+00 6.210756652822451152e-01
1.705786510779751797e-01 2.472131686180925603e-01 9.032768848062595612e-01
1.196063768176872877e+00 3.874033977792927172e-03 1.040064401890484075e-01
1.312468663356780141e+00 1.302143165486019383e-02 1.485255320529670908e-01
1.117467579254717069e+00 1.069096495550458714e+00 6.460119760094553687e-01
4.669437941405216730e-01 1.064022741189771804e+00 2.185204635619731883e-01
6.422850415074321528e-01 1.121448502492160326e+00 6.138937457586732815e-01
1.710959956217265709e+00 9.881397554292423724e-01 5.883194824848546611e-01
1.995122867316121151e-01 5.539726709324279685e-01 2.580856689747361710e-01
5.184365211922269401e-01 1.502913285865389081e+00 3.863147365655641985e-01
1.804938979828277557e+00 9.325729458165883390e-01 7.830575844678672182e-01
9.975492871804142458e-01 8.790494806916656634e-01 4.710194279320827349e-01
4.214852601361737117e-01 1.102435618039718568e+00 2.940026665494334113e-01
4.275563954285389878e-02 9.847981956578865104e-01 1.187634221809876489e-01
1.889735195975678517e+00 1.434095306857136043e+00 8.771400789160905820e-01
7.484424601655321752e-01 3.500275931082259817e-02 8.912439076910417812e-01
8.326328682815870019e-01 1.491270011602523482e+00 9.598929061672034635e-01
1.725531432124687958e+00 4.642093765901720293e-01 3.929764648818306338e-01
1.722618170057499398e+00 4.331252405711221165e-01 1.648821584524793327e-01
1.051990550373221645e+00 1.369310287949826455e+00 6.851095067352740431e-01
1.126814651398806211e+00 1.465929464390023917e-01 6.145942164671099883e-01
1.982782548808151191e+00 2.136202158273996232e-01 5.249881068557961106e-01
1.735565250307671725e+00 1.096657080244030746e+00 6.962781798093728991e-01
1.404541308960760126e+00 5.175981795237067917e-01 3.152230318847543677e-01
1.633218324508043828e+00 1.197975758311508487e+00 8.629049983217700337e-01
1.866671898128885010e+00 7.702251390480923110e-01 5.094300137912008974e-01
1.584411646910927729e+00 9.686836539960809178e-01 7.321933969733713798e-01
1.593851227418052741e+00 1.333589448348891926e+00 3.381479785702651286e-01
8.020735610481917188e-01 1.417690598242611899e-01 5.616786070119019758e-01
5.877752956117940353e-02 7.140121472464523444e-01 5.140750121746411327e-01
5.820941638858534439e-01 8.717735403005272277e-01 -6.675141189990727031e-03
5.509493316015694198e-02 1.234451517183060565e+00 3.880939892811192116e-01
2.723876135427023004e-01 7.774910855587915393e-01 7.894372944949726856e-01
4.245064584089052739e-01 9.050054820335826644e-01 8.576921770642152720e-02
7.324476243707969680e-02 8.128601135019233315e-01 5.567527233902440642e-01
1.257260404205807758e+00 1.092048950720505562e+00 9.785730641463634694e-01
1.050039964237735379e+00 4.595333443321920064e-01 8.071759452400673052e-01
5.153291175040382033e-01 6.740009058119115215e-01 9.971032936892887388e-02
3.730965895811717142e-02 1.468355199347718409e+00 8.044994612518300281e-01
1.413940081091606960e+00 6.421985413846575952e-01 1.802106239538764088e-01
3.089635697215848964e-01 3.816127436488914726e-01 5.371514973314979180e-01
1.481684378983379569e+00 9.785654392679110636e-01 3.062819203390891865e-01
1.894906012977905396e+00 1.138781540633725831e+00 5.946006241465040532e-01
1.231161308689091349e+00 6.351332390130278727e-01 2.285994090054658812e-01
6.904320051111574319e-01 1.142727457799866286e+00 4.355733817337828495e-02
2.211812312308518713e-01 1.131625473885128352e-01 2.852588352637337732e-02
1.715509006837013795e+00 1.060127118398108470e+00 4.721431415826148337e-01
1.547917709754783600e-01 7.250423506666306972e-01 4.774645566266231267e-01
3.444840379004260877e-01 6.635015270450153047e-01 4.136414526372104716e-01
1.226898626880854826e+00 9.333918688551567922e-01 7.627036387971278253e-02
7.221159826426294392e-01 9.268837291027115510e-01 4.861370601006116954e-01
1.727908834812686756e+00 1.014380886918029301e+00 1.594605595712108026e-01
1.457330300075579399e-01 9.722043537292563986e-01 6.259139251339904120e-02
1.136079693702663151e+00 1.425229800119975021e+00 5.830046728346690577e-01
7.689230619081274254e-01 9.714568623779357148e-01 4.730694700081150006e-01
1.102896832881525846e+00 1.455367225283113797e+00 3.886522695566479446e-01
1.922919231313634958e+00 1.354399987220700208e+00 2.068507115322142098e-01
1.380814365206119443e-01 1.514311849674353228e-01 1.857842285167486326e-02
1.861937501220549407e-01 1.012336704081487015e+00 7.955077922416720071e-02
6.322503092871902819e-01 1.279586556510590611e+00 2.548728831438580589e-02
1.621205467651290588e+00 4.540787702608011789e-01 1.161185759107167259e-01
1.405930791019537329e+00 9.294146120499839903e-01 8.369612269044293118e-01
1.458802104254230514e+00 1.162472421449276982e+00 2.772973152349215153e-01
3.842520278502267184e-01 1.107816427019754357e+00 7.647138621153802829e-01
2.011015423821596926e+00 6.094194201006546407e-01 3.717033181494094340e-01
1.568591520866615241e+00 5.216687656793097538e-01 9.457675739958021355e-01
1.734834083476932021e+00 6.085687484107384915e-01 7.225841129886969583e-01
1.532509141421941612e+00 1.390510203920651833e-01 8.890999897802954743e-01
9.852478944524278859e-01 1.231587241374662689e+00 3.130632797569223302e-01
1.772297243238697861e+00 5.627408632037298464e-01 1.721091332381247813e-02
1.794610567500758647e+00 1.248037700396351091e-01 2.755880706549332371e-01
1.938887938952230439e+00 1.444747200995828207e+00 5.635417670567473003e-01
1.245692805626444022e+00 6.728860589121422597e-01 2.928800999061114685e-01
6.318097593495389797e-01 9.577669595371103295e-01 7.418530112873465976e-01
1.551890596833706892e+00 1.187854813126301590e+00 9.476773438190386201e-02
9.693763554383247882e-01 7.564645467185736327e-02 5.847897161632972240e-01
8.985635732721732882e-01 1.322511218723271487e+00 3.967541990907982874e-01
2.101952846157788268e-01 1.982336285829226774e-01 7.593003483033137213e-01
1.205815985324995898e+00 1.874901974767423096e-01 8.776984688918304522e-02
1.386139285780244146e+00 1.181002485743855163e-01 8.247811762563140858e-01
1.406391432630475391e+00 9.785286762642003699e-02 5.611347557460977242e-02
2.017015176951215238e+00 5.343514959319806135e-01 4.046014574539184006e-01
1.608703951562685974e+00 1.436673517426594548e+00 9.953097256244864965e-01
1.520064744523811573e+00 5.790296637411773695e-01 5.126940425191854611e-02
1.540766912005389955e+00 8.102454154193532432e-01 4.280080304639282129e-01
1.786241883546987541e+00 1.271752799177625903e-01 4.878755575599876826e-01
-2.147429151491078020e-02 7.081657268856086374e-01 3.115068521428251969e-02
2.208242375745392838e-01 1.306810507025032986e-01 6.822123463922344921e-01
1.462831460791284899e+00 8.677731229547815950e-01 9.263377766253170220e-01
7.330278028797926337e-01 4.636045650432752963e-01 8.745486628947671814e-01
4.327190571126937058e-01 1.444150339567807695e+00 9.432935560841123473e-04
1.937909241818726258e+00 7.961724230652339473e-02 8.845211538999303569e-01
1.059802047651101864e+00 1.494177104131915623e+00 6.727365178944400004e-02
1.092990049009240350e+00 1.443450136296559050e+00 5.370815492008503833e-01
1.274445610370034121e+00 1.020867146851556440e+00 4.493212780800130424e-01
1.240057722786080285e+00 8.924705164789731304e-01 8.917339496953909928e-01
1.349112370343431011e-01 4.258027321862865588e-01 9.740514131610231718e-01
1.760235351245765356e+00 6.837195721602866705e-01 6.324560597689412589e-01
5.340963611258293664e-01 2.825885938218535287e-01 4.847355855839928784e-01
7.001554558936359252e-01 8.584491176848556560e-01 1.137938260744351948e-01
1.925354709299406997e+00 1.482433929287035879e+00 6.839961872530090359e-01
1.053456047911089710e+00 4.791245660835568021e-01 8.096843014736979649e-01
1.377580074416152600e+00 1.988224945948330602e-01 9.209895801330836296e-01
1.630662567610011271e+00 1.387122830914720772e+00 7.634142994841034424e-01
1.238850662401472347e+00 6.319101026895203033e-01 9.577168603488105392e-01
1.737079164628587469e+00 5.185572495641198321e-02 2.286762228760446172e-02
7.393594094922582016e-01 1.205822938316255311e+00 9.621220559977596842e-01
2.814333706910499555e-01 9.090877836815761670e-01 3.875323654070864654e-01
1.929768534578576222e+00 1.242617747414300533e+00 8.302207651349792217e-01
9.037093235305991845e-01 6.247618654949848027e-01 2.923165015705575520e-01
1.600904465030346946e-01 1.275018389931297458e+00 8.309770580490897229e-01
1.985291117658303683e+00 1.472386129809837740e+00 5.328537430255079199e-01
1.540789544889560325e+00 1.398532722349776547e+00 8.375104752515417639e-01
4.858881768716500904e-01 6.610168461671620532e-01 1.129077240975120688e-01
1.859518859267075275e+00 9.110010174785574399e-01 2.299962352946317568e-01
1.327454471817003157e+00 9.344000460946111364e-01 3.861008686741542184e-01
2.275867810559437099e-01 1.033964948972323938e+00 5.650703393123357454e-01
1.595247277253684093e+00 7.564805299377900250e-01 8.285202401901666791e-01
1.094925077614456788e+00 8.439812613282761111e-01 9.083866426552166251e-01
8.195105568466132251e-01 1.769571000825110874e-01 1.654952814385240306e-02
1.509434507187927821e+00 9.006811274672871237e-01 7.043531372500418941e-01
4.021596111966365683e-01 1.715427907090072146e-01 -4.395039921510357495e-03
7.093955387110406630e-01 8.929588445016800602e-01 3.941771234334811025e-01
8.947821172582757221e-01 1.373949706424891337e+00 3.523430938647059141e-01
1.029306615320135787e+00 1.178070453216116587e+00 3.935898787225285411e-01
1.200686545923193460e+00 1.316255260016514272e+00 9.574710802955156419e-01
2.698204129415346375e-01 1.418437770127690234e+00 4.803166957152827932e-01
5.143333965447443035e-01 7.091751462687571061e-01 9.844353624532687919e-01
1.011943704824057155e+00 4.860853854504065263e-01 6.672243185423324396e-01
4.647351795597357005e-01 1.401474387491882245e-01 8.357753753266128349e-02
2.340878368888618666e-01 2.338133630382279171e-01 1.308182641265479840e-01
